,Date,SKEW
7008,2017-11-07,129.15
7009,2017-11-08,131.5
7010,2017-11-09,128.95
7011,2017-11-10,130.56
7012,2017-11-13,129.75
7013,2017-11-14,130.15
7014,2017-11-15,135.21
7015,2017-11-16,136.3
7016,2017-11-17,137.19
7017,2017-11-20,135.83
7018,2017-11-21,133.56
7019,2017-11-22,132.52
7020,2017-11-24,130.98
7021,2017-11-27,130.18
7022,2017-11-28,124.08
7023,2017-11-29,126.28
7024,2017-11-30,128.9
7025,2017-12-01,128.83
7026,2017-12-04,132.14
7027,2017-12-05,132.07
7028,2017-12-06,130.98
7029,2017-12-07,130.84
7030,2017-12-08,132.54
7031,2017-12-11,133.98
7032,2017-12-12,133.02
7033,2017-12-13,134.71
7034,2017-12-14,134.03
7035,2017-12-15,135.73
7036,2017-12-18,132.72
7037,2017-12-19,130.69
7038,2017-12-20,133.15
7039,2017-12-21,132.63
7040,2017-12-22,134.4
7041,2017-12-26,135.6
7042,2017-12-27,138.43
7043,2017-12-28,137.82
7044,2017-12-29,137.05
7045,2018-01-02,135.37
7046,2018-01-03,133.43
7047,2018-01-04,131.24
7048,2018-01-05,127.03
7049,2018-01-08,128.0
7050,2018-01-09,126.37
7051,2018-01-10,129.12
7052,2018-01-11,126.1
7053,2018-01-12,124.95
7054,2018-01-16,128.65
7055,2018-01-17,136.19
7056,2018-01-18,131.41
7057,2018-01-19,132.28
7058,2018-01-22,127.18
7059,2018-01-23,122.95
7060,2018-01-24,120.2
7061,2018-01-25,121.87
7062,2018-01-26,117.99
7063,2018-01-29,118.8
7064,2018-01-30,122.85
7065,2018-01-31,121.23
7066,2018-02-01,120.59
7067,2018-02-02,126.45
7068,2018-02-05,117.33
7069,2018-02-06,129.61
7070,2018-02-07,136.9
7071,2018-02-08,130.92
7072,2018-02-09,128.51
