,SPX,VIX,Curve-10,Curve-30,Curve-60,Curve-90,Curve-120,Curve-150,Curve-180,Vol-of-Vol,SPX-Vol,VIX-Vol,Skew
2012-01-10,1291.11,20.65,22.4731928571,23.4551214286,24.7092885714,25.8270607143,26.522075,26.9409028571,27.0944,0.707551785714,635577.0,508943.0,118.99
2012-01-11,1293.01,21.06,22.7785392857,23.6354678571,24.8135571429,25.8770285714,26.6185285714,27.0537942857,27.1945,0.709875,514148.0,206565.0,120.2
2012-01-12,1295.755,20.69,22.5819857143,23.6174142857,24.91962,26.0478,26.7069,27.1511857143,27.2933,0.705144642857,562928.0,386788.0,120.78
2012-01-13,1288.335,21.48,23.3542928571,24.3718642857,25.58452,26.68345,27.3247,27.7652485714,27.8931,0.720342592593,613468.0,742907.0,121.92
2012-01-17,1293.53,22.2,23.1329071429,24.1424314286,25.4273742857,26.6191071429,27.296,27.8079714286,27.8933,0.736275925926,-916199515.0,401871.0,125.63
2012-01-18,1306.695,20.89,23.3246,23.4174114286,24.8095828571,26.1047857143,26.9126485714,27.4241057143,27.4923,0.679288888889,1304919.0,426844.0,130.78
2012-01-19,1314.475,19.92,22.7493,22.9034742857,24.4452171429,25.8966,26.6789428571,27.1910857143,27.2423,0.680776315789,1068065.0,461087.0,129.6
2012-01-20,1313.175,18.59,22.0995,22.3107685714,23.8952828571,25.4216392857,26.1504914286,26.7054057143,26.7424,0.686278947368,658802.0,465433.0,129.24
2012-01-23,1317.11,18.62,21.2996,21.7194,23.4985071429,24.9113285714,25.7065,26.2786142857,27.2402,0.65300862069,517749.0,464653.0,125.83
2012-01-24,1312.975,19.07,21.5747,22.0087571429,23.6208714286,24.9987821429,25.82508,26.4178071429,27.3903,0.65265862069,377610.0,263013.0,127.38
2012-01-25,1326.47,18.11,20.5746,21.10794,22.8842428571,24.4899928571,25.4008742857,26.1944964286,27.0403,0.655231034483,435439.0,461722.0,125.22
2012-01-26,1317.645,18.93,20.6995,21.2563,22.9516392857,24.571525,25.5271857143,26.4702571429,27.2392,0.659513793103,693248.0,309084.0,122.96
2012-01-27,1319.435,18.31,20.0745,20.7104885714,22.4620642857,24.0960571429,25.1439285714,26.0522321429,26.7893,0.651401666667,563694.0,210412.0,121.5
2012-01-30,1310.915,19.56,20.7995,21.51906,23.1122678571,24.549925,25.5026942857,26.4200714286,26.9895,0.676310344828,450944.0,182531.0,121.99
2012-01-31,1312.31,19.45,20.8246,21.6061428571,23.23695,24.7245,25.69382,26.6127285714,27.2894,0.677729310345,374465.0,233182.0,121.96
2012-02-01,1325.97,18.49,20.0246,20.9840514286,22.7416392857,24.2450035714,25.3095428571,26.2503571429,26.9062,0.661656666667,691881.0,434307.0,121.39
2012-02-02,1326.815,18.08,19.4495,20.5294371429,22.3686428571,23.9202,25.04554,25.9933928571,26.538,0.671136666667,413317.0,390868.0,122.26
2012-02-03,1342.75,17.25,18.2496,19.5603085714,21.5635285714,23.1686357143,24.3758,25.3973,25.9385,0.677868333333,1104072.0,622003.0,122.14
2012-02-06,1343.675,17.95,18.2647685714,19.56414,21.5726714286,23.2632142857,24.4857,25.5221892857,25.9387,0.692428333333,391302.0,267665.0,123.63
2012-02-07,1348.745,17.66,18.3668628571,19.5374914286,21.34475,22.8855535714,24.0426,25.0538285714,25.4383,0.68682,451479.0,721408.0,123.02
2012-02-08,1349.77,18.18,19.0082428571,20.0645285714,21.7096428571,23.1091428571,24.2592057143,25.3157035714,25.6877,0.697058333333,548338.0,518708.0,124.76
2012-02-09,1351.73,18.48,19.9832,21.0252,22.5470107143,23.819525,24.8473142857,25.8166571429,26.1368,0.713711666667,658629.0,282091.0,126.48
2012-02-10,1340.2,21.52,22.4567285714,23.3844428571,24.5253714286,25.4619357143,26.3608942857,27.2303178571,27.4864,0.764039655172,899359.0,637076.0,129.59
2012-02-13,1351.705,19.11,20.1073914286,21.56362,23.1597214286,24.4644714286,25.3608885714,26.3709928571,26.5844,0.759941666667,654751.0,415864.0,127.89
2012-02-14,1346.63,20.32,21.1679057143,22.6523628571,24.2953857143,25.5134571429,26.30812,27.2643535714,27.4333,0.789806896552,705340.0,620741.0,129.96
2012-02-15,1344.155,21.6,23.8478,23.8478,25.0510142857,26.0606535714,26.7936714286,27.6212428571,27.735,0.740330555556,1294009.0,425037.0,128.88
2012-02-16,1358.435,19.31,23.0237,23.0237,24.3911142857,25.4935,26.2615857143,27.1897785714,27.2858,0.74645,994301.0,497850.0,130.29
2012-02-17,1361.58,17.83,22.474,22.474,24.328225,25.5239742857,26.4202028571,27.4179428571,27.4855,0.751397368421,627196.0,345516.0,129.54
2012-02-21,1361.18,18.43,22.5992,22.6848464286,25.1148785714,26.2369571429,27.0905,28.17006,28.67946,0.734436,800235.0,403401.0,128.46
2012-02-22,1358.81,18.18,21.9737,22.1610571429,24.7392,25.7735142857,26.6757642857,27.6827314286,28.1500457143,0.7133,694857.0,512804.0,127.7
2012-02-23,1363.265,17.2,20.3739,20.6870892857,23.5643928571,25.07354,26.2719285714,27.41506,28.01026,0.704162962963,678001.0,509087.0,127.81
2012-02-24,1365.195,17.35,21.1487,21.5626857143,24.3567571429,25.7672571429,26.8122428571,27.9272285714,28.48,0.709751785714,674916.0,393305.0,128.72
2012-02-27,1370.095,17.94,21.0988,21.835675,24.5756285714,26.0689542857,27.1453071429,28.2096028571,28.6298,0.723375925926,479427.0,279476.0,126.98
2012-02-28,1372.55,17.97,21.2487,22.0909857143,24.7672,26.1354828571,27.051225,27.9885,28.4305,0.712455357143,531660.0,215188.0,125.65
2012-02-29,1366.395,18.27,20.824,21.7797357143,24.4447892857,25.7781371429,26.6829428571,27.6925142857,28.0818,0.719292857143,620188.0,521767.0,124.59
2012-03-01,1371.525,17.73,20.5242,21.6218785714,24.3041142857,25.61528,26.5284607143,27.4513657143,27.8102,0.723259259259,601832.0,239142.0,127.63
2012-03-02,1369.44,17.42,20.5493,21.8059714286,24.5366428571,25.9595,27.0529285714,27.9767228571,28.3348,0.732094642857,503345.0,545930.0,125.2
2012-03-05,1364.215,18.12,20.2494,21.94865,24.5897857143,25.9372571429,27.0978928571,27.9716857143,28.2826,0.745921428571,481784.0,258565.0,126.23
2012-03-06,1342.81,21.0,22.3745,23.8335714286,25.9468857143,27.0371114286,28.04075,28.792,29.0333,0.758578,827520.0,416786.0,126.49
2012-03-07,1354.24,19.26,20.9245,22.8237571429,25.1791214286,26.2943,27.3031035714,28.1015485714,28.4328,0.753182142857,545694.0,398284.0,126.02
2012-03-08,1367.19,17.96,19.7745,21.8834714286,24.2986642857,25.51444,26.6194857143,27.4202457143,27.7329,0.744766071429,731329.0,306184.0,125.08
2012-03-09,1371.035,17.32,19.2746,21.5398357143,24.0111571429,25.1855285714,26.3799607143,27.2124628571,27.4846,0.741639655172,636388.0,472016.0,124.78
2012-03-12,1370.36,15.9,18.3390428571,21.1239,23.6166,24.8011714286,25.9615714286,26.7564685714,27.0327,0.746186206897,551696.0,295926.0,139.25
2012-03-13,1394.4,14.65,17.2604285714,20.1167142857,22.7936571429,23.9489085714,25.178075,26.0441942857,26.3336,0.74644,996277.0,447933.0,122.89
2012-03-14,1393.01,15.69,18.2888357143,21.2164071429,23.5983892857,24.6424257143,25.7936071429,26.5491657143,26.7829,0.760934482759,839786.0,635051.0,118.82
2012-03-15,1401.81,15.12,17.7996,20.9236,23.4039642857,24.4643,25.5939857143,26.3207,26.5331,0.768518333333,917388.0,308926.0,136.51
2012-03-16,1404.92,13.79,17.16655,20.93355,23.6181,24.6052942857,25.6898714286,26.3546942857,26.5331,0.772208333333,653812.0,385316.0,138.43
2012-03-19,1410.19,14.97,16.9531285714,20.1487,22.8764114286,24.0735828571,25.2504464286,25.8648771429,25.9839,0.795288333333,700363.0,615098.0,128.85
2012-03-20,1405.46,15.62,17.0915464286,19.5486285714,22.3664085714,23.5634942857,24.9897,25.7562428571,25.884,0.81526,605245.0,526184.0,128.02
2012-03-21,1405.71,14.94,18.1238,18.3326071429,21.2581857143,22.8413285714,24.3218657143,25.2598371429,25.3849,0.7644375,771573.0,1128120.0,124.6
2012-03-22,1393.115,15.91,18.6741,18.9846428571,21.7971142857,23.1448,24.4567714286,25.4373428571,26.4475178571,0.732696666667,634867.0,335979.0,121.17
2012-03-23,1397.175,15.07,17.2742,17.7204285714,20.7316057143,22.4002321429,23.9938942857,25.0178371429,25.9814,0.723466666667,545288.0,474674.0,122.98
2012-03-26,1414.5,14.65,15.7493,16.473925,19.1999114286,21.0586714286,22.8803742857,24.0732357143,25.0813,0.71285,592224.0,676807.0,118.02
2012-03-27,1414.73,15.35,17.2742,17.8166571429,19.6934571429,21.3070107143,23.01082,24.1651642857,25.1826,0.734115,630234.0,629620.0,121.13
2012-03-28,1404.58,15.87,17.8994,18.5257035714,20.3812428571,21.8656642857,23.3607028571,24.5543214286,25.532,0.759313333333,673528.0,437538.0,121.61
2012-03-29,1402.875,15.56,17.3997,18.1671285714,20.1647857143,21.68265,23.03838,24.2009428571,25.1828,0.764888333333,639043.0,361477.0,121.69
2012-03-30,1408.865,15.5,16.8745,17.7874607143,19.8660428571,21.3949571429,22.7765714286,23.9588571429,24.9817,0.761155,577007.0,313188.0,124.97
2012-04-02,1419.24,15.45,16.6496,17.62415,19.40926,20.9894892857,22.4625028571,23.7097428571,24.6346,0.760336666667,614390.0,327707.0,123.13
2012-04-03,1410.09,16.07,17.5995,18.5364107143,20.12462,21.5240428571,22.79202,23.8747285714,24.5837,0.765848333333,595641.0,369849.0,123.84
2012-04-04,1400.005,16.38,17.9244,18.938,20.44304,21.772125,23.0492142857,24.1806785714,24.8848,0.772248333333,580796.0,344844.0,121.0
2012-04-05,1398.03,16.67,18.1246,19.2622642857,20.7574228571,22.0453,23.2862742857,24.4395392857,25.1349,0.787865,621277.0,552887.0,120.61
2012-04-09,1384.745,18.16,19.1648321429,20.467475,21.7927342857,22.9195642857,24.0335428571,25.1483214286,25.6335,0.822688333333,612618.0,233911.0,119.05
2012-04-10,1359.98,20.77,21.3459214286,22.3091357143,23.4194485714,24.4047142857,25.32016,26.3638,26.833,0.839498333333,1119394.0,539459.0,119.27
2012-04-11,1367.745,20.02,21.0075857143,22.0601571429,23.2323,24.2726142857,25.2004714286,26.2538035714,26.6841,0.836853333333,673106.0,567118.0,118.43
2012-04-12,1387.175,17.89,19.0209428571,20.3771571429,21.8725542857,23.19435,24.3450942857,25.5578357143,25.9848,0.816821666667,722459.0,565096.0,119.87
2012-04-13,1374.08,19.32,20.0736928571,21.2692642857,22.7196828571,23.9193357143,24.9296971429,26.1014714286,26.4859,0.831581666667,623973.0,547579.0,118.19
2012-04-16,1372.435,19.56,20.3245571429,21.3237,22.6720714286,23.7875142857,24.81672,25.9898785714,26.2353,0.83815,658068.0,442065.0,116.67
2012-04-17,1391.435,18.23,18.8639,20.0044628571,21.6743485714,23.1485285714,24.28144,25.39965,25.5864,0.824595,709415.0,667881.0,121.83
2012-04-18,1387.055,18.28,20.3492,20.4491028571,21.9476457143,23.34895,24.4274514286,25.5372285714,25.6866,0.7829825,851435.0,431383.0,119.5
2012-04-19,1376.56,18.56,20.5493,20.7120114286,22.3391257143,23.7953,24.6921285714,25.8648142857,25.9876,0.78215,1023981.0,301708.0,117.6
2012-04-20,1379.39,17.57,19.9243,20.1612142857,21.9380714286,23.3734628571,24.2273485714,25.3123928571,25.3871,0.7803,574985.0,298617.0,118.05
2012-04-23,1367.315,19.08,20.4994,20.86902,22.4508928571,23.9031142857,24.7139714286,25.8206714286,26.7325,0.746273333333,552315.0,191479.0,117.19
2012-04-24,1371.3,18.44,20.1741,20.61362,22.2574464286,23.7296142857,24.5403,25.6534285714,26.5313,0.741128333333,420362.0,251236.0,118.36
2012-04-25,1389.675,16.98,18.6991,19.2514685714,21.0683142857,22.5914057143,23.5851964286,24.8932607143,25.7821,0.726466666667,511447.0,285359.0,122.53
2012-04-26,1399.965,16.24,17.9241,18.5664428571,20.4441928571,21.95408,23.0833357143,24.4428,25.3818,0.713853333333,676318.0,337738.0,121.03
2012-04-27,1404.205,16.14,18.0243,18.69156,20.47905,21.9913742857,23.1301571429,24.4740142857,25.3329,0.71066,578719.0,266336.0,120.08
2012-04-30,1397.92,17.23,18.5744,19.3436,20.9787071429,22.3392571429,23.3577571429,24.6638571429,25.482,0.72035,352153.0,559076.0,119.83
2012-05-01,1408.345,16.4,17.7995,18.6988142857,20.4597928571,21.8824228571,22.988625,24.284025,25.0046,0.709475,504675.0,447890.0,120.18
2012-05-02,1402.435,17.0,18.0246,18.90396,20.5662821429,21.9567028571,23.0634857143,24.3802,25.084,0.705896666667,537813.0,368749.0,119.94
2012-05-03,1392.18,17.53,18.5247,19.33764,20.8296428571,22.07986,23.0771607143,24.2994142857,24.934,0.702945,473790.0,359723.0,116.18
2012-05-04,1371.965,18.88,19.5997,20.3962257143,21.7977571429,22.9099428571,23.7853928571,24.9162857143,25.4848,0.722061666667,812007.0,341135.0,115.83
2012-05-07,1371.68,18.92,19.4153714286,20.2288,21.5827142857,22.6192485714,23.5747107143,24.6684785714,25.0842,0.731061666667,494239.0,303821.0,116.68
2012-05-08,1364.3,19.27,19.6352171429,20.4913885714,21.9423428571,22.9944714286,23.94115,25.0007428571,25.3844,0.732175,759545.0,456967.0,117.23
2012-05-09,1358.58,19.93,20.3609914286,21.1029342857,22.4790214286,23.4228285714,24.3567821429,25.4019357143,25.7339,0.739083333333,703171.0,414964.0,115.05
2012-05-10,1358.435,19.27,19.8345057143,20.6335342857,22.0554357143,23.04394,24.0191571429,25.0646142857,25.3844,0.73952,757963.0,304344.0,115.11
2012-05-11,1353.97,19.55,20.1174285714,20.8879428571,22.3252,23.3095142857,24.3383464286,25.396125,25.6839,0.737608333333,613813.0,308620.0,114.7
2012-05-14,1339.05,21.74,21.8744885714,22.37346,23.4910178571,24.3362857143,25.3038285714,26.2922428571,26.4842,0.762841666667,952670.0,507851.0,119.18
2012-05-15,1331.265,22.15,22.5409142857,23.3540571429,24.4107428571,25.1381085714,26.1275,27.0419535714,27.1839,0.789120689655,904574.0,681689.0,120.04
2012-05-16,1326.485,22.34,24.5979,24.5979,25.3996857143,26.0716171429,26.9854857143,27.9553428571,28.0832,0.75125,1301566.0,686874.0,118.47
2012-05-17,1306.745,23.99,25.6979,25.6979,26.5779071429,27.08256,27.8452464286,28.6073,28.6817,0.760658823529,1763797.0,432156.0,119.54
2012-05-18,1292.69,24.96,27.8983,27.8983,27.9929928571,28.1592314286,28.6176142857,29.14795,29.1833,0.77421875,1181780.0,552659.0,119.28
2012-05-21,1314.6,22.29,24.7236,24.7236,26.1363942857,26.7333085714,27.51255,28.4004285714,28.8662857143,0.744257692308,766831.0,445194.0,119.56
2012-05-22,1312.455,22.69,25.6484,25.6929714286,26.9475457143,27.4590028571,28.2893,29.0626885714,29.4855171429,0.748915217391,816483.0,543035.0,119.31
2012-05-23,1320.13,22.0,24.4986,24.6127428571,26.1819371429,26.8219657143,27.81465,28.5279857143,28.9518428571,0.745282692308,688522.0,479540.0,119.52
2012-05-24,1316.92,22.21,25.1234,25.2597821429,26.4815,26.9927,27.7851428571,28.4357085714,28.8160228571,0.746955769231,745844.0,696285.0,120.64
2012-05-25,1317.245,21.96,24.8486,25.0697571429,26.4904028571,26.96995,27.7533357143,28.3558285714,28.779,0.748392307692,554049.0,387035.0,120.38
2012-05-29,1332.72,21.04,23.474,23.9234571429,25.2461857143,25.8860964286,26.7017,27.3260857143,27.7302,0.753646296296,663739.0,327588.0,122.39
2012-05-30,1314.31,23.47,24.8992,25.3808607143,26.5225028571,26.9226642857,27.5473857143,28.0355285714,28.2816,0.764488461538,587243.0,277822.0,118.54
2012-05-31,1315.88,23.02,24.7994,25.3524357143,26.4668028571,26.843825,27.4824821429,27.99454,28.2307,0.761811538462,834135.0,439035.0,119.32
2012-06-01,1278.365,26.6,27.7996,28.2902392857,29.0289628571,29.0736714286,29.4156357143,29.7418171429,29.858,0.788504545455,1233373.0,435909.0,116.35
2012-06-04,1275.82,26.07,26.8745,27.6114,28.4384028571,28.7995785714,29.4690678571,29.8715714286,29.9826,0.783668181818,818200.0,432287.0,116.66
2012-06-05,1286.615,24.58,25.7245,26.6478571429,27.71398,28.3798428571,29.19005,29.6677771429,29.8815,0.781541666667,740541.0,300215.0,117.07
2012-06-06,1310.495,22.67,23.6995,24.9559,26.3595142857,27.2812607143,28.3489928571,28.9315371429,29.0832,0.767907692308,1063041.0,640443.0,119.66
2012-06-07,1315.9,21.73,23.2497,24.5239714286,25.9711028571,27.0937,28.3182285714,29.0163457143,29.2321,0.779738461538,978556.0,621683.0,120.01
2012-06-08,1323.58,21.54,22.2747,23.6239928571,25.0718857143,26.2367428571,27.3364,28.0111285714,28.2829,0.774864285714,698998.0,323031.0,122.09
2012-06-11,1315.955,22.47,23.3157285714,24.6363,25.8195171429,26.9007857143,28.0037142857,28.5982114286,28.7814,0.799202,588816.0,538687.0,119.28
2012-06-12,1323.625,22.44,23.74245,25.16995,26.35036,27.5070785714,28.600975,29.1948857143,29.3814,0.806798076923,607162.0,325234.0,121.82
2012-06-13,1312.16,24.63,25.5655892857,26.6715178571,27.5886428571,28.5209714286,29.4165142857,29.9256742857,30.0809,0.82129375,600257.0,298719.0,120.37
2012-06-14,1328.01,22.43,24.0208714286,25.5017285714,26.6125914286,27.86705,28.8860464286,29.3897428571,29.5308,0.819929166667,890449.0,441674.0,115.05
2012-06-15,1340.22,20.88,22.5246035714,24.0238178571,25.2880457143,26.6149142857,27.8319714286,28.4664542857,28.6319,0.8074875,740502.0,680583.0,126.08
2012-06-18,1344.735,18.79,20.2674142857,22.3737,23.9785285714,25.6269821429,26.9460821429,27.6051742857,28.0290142857,0.764898684211,649109.0,796860.0,121.2
2012-06-19,1359.015,18.22,19.5621142857,21.7530171429,23.3795314286,25.1724642857,26.5398,27.2639142857,27.6928142857,0.755524324324,730747.0,821099.0,123.09
2012-06-20,1354.515,17.68,21.0489,21.1601971429,22.8296542857,24.5846821429,26.01492,26.78052,27.3425214286,0.713805172414,813266.0,444789.0,122.06
2012-06-21,1328.085,19.93,22.824,22.9673657143,24.4010228571,25.9435,27.1348542857,27.8151685714,28.2644785714,0.729096296296,829911.0,410020.0,118.4
2012-06-22,1335.675,18.01,20.9491,21.1774085714,22.8897228571,24.53295,25.6538142857,26.2919571429,26.8795,0.715882758621,706646.0,216362.0,116.37
2012-06-25,1314.68,20.0,22.449,22.78848,24.2533071429,25.7782285714,26.7251314286,27.4025571429,27.9279,0.743838888889,643266.0,261520.0,116.29
2012-06-26,1323.37,19.55,21.724,22.1405485714,23.7068142857,25.2125821429,26.16876,26.9195928571,27.3797,0.735263793103,439653.0,201335.0,114.69
2012-06-27,1333.36,19.57,21.8241,22.3056771429,23.8964714286,25.2858357143,26.1708342857,26.84625,27.3775,0.735231034483,515163.0,169623.0,115.85
2012-06-28,1325.02,19.95,21.6995,22.1988714286,23.6967107143,25.055425,25.8937428571,26.5466714286,26.9275,0.728106896552,484420.0,277427.0,116.9
2012-06-29,1358.27,17.6,19.8244,20.5308828571,22.38775,23.8575714286,24.8674714286,25.5500428571,26.0797,0.713741666667,879498.0,380542.0,119.09
2012-07-02,1363.32,17.04,18.5495,19.42882,21.3577428571,23.0959678571,24.1805542857,24.9935142857,25.3833,0.705751666667,592788.0,292143.0,118.89
